0.000001
0.948836,0.051164
0.968547,0.031453
0.951856,0.048144
0.972125,0.027875
0.932096,0.067904
0.921291,0.078709
0.914653,0.085347
0.949510,0.050490
0.940997,0.059003
0.573250,0.426750
0.961453,0.038547
0.983446,0.016554
0.951722,0.048278
0.781501,0.218499
0.967115,0.032885
0.950023,0.049977
0.724758,0.275242
0.959481,0.040519
0.506404,0.493596,
0.866882,0.133118,
0.942699,0.057301,
0.942982,0.057018,
0.948871,0.051129,
0.221850,0.778150,
0.971083,0.028917,
0.961736,0.038264,
0.958421,0.041579,
0.985113,0.014887,
0.940444,0.059556,
0.950669,0.049331,
0.954100,0.045900,
0.950862,0.049138,
0.983165,0.016835,
0.963818,0.036182,
0.949305,0.050695,
0.943603,0.056397,
0.947825,0.052175,
0.963644,0.036356,
0.973030,0.026970,
0.965865,0.034135,
0.692042,0.307958,
0.949488,0.050512,
0.950502,0.049498,
0.948595,0.051405,
0.778954,0.221046,
0.912365,0.087635,
0.939388,0.060612,
0.872097,0.127903,
0.903543,0.096457,
0.953049,0.046951,
0.965348,0.034652,
0.974571,0.025429,
0.802132,0.197868,
0.966715,0.033285,
0.065909,0.934091,
0.356639,0.643361,
0.984613,0.015387,
0.943349,0.056651,
0.935171,0.064829,
0.953667,0.046333,
0.980174,0.019826,
0.972604,0.027396,
0.946313,0.053687,
0.982224,0.017776,
0.598440,0.401560,
0.962972,0.037028,
0.942341,0.057659,
0.914713,0.085287,
0.735403,0.264597,
0.952953,0.047047,
0.878459,0.121541,
0.950780,0.049220,
0.969596,0.030404,
0.086736,0.913264,
0.968659,0.031341,
0.950349,0.049651,
0.952374,0.047626,
0.910071,0.089929,
0.981356,0.018644,
0.975017,0.024983,
0.950060,0.049940,
0.942907,0.057093,
0.969741,0.030259,
0.946775,0.053225,
0.979718,0.020282,
0.973311,0.026689,
0.775973,0.224027,
0.065652,0.934348,
0.959103,0.040897,
0.955526,0.044474,
0.352757,0.647243,
0.972101,0.027899,
0.972739,0.027261,
0.963834,0.036166,
0.812563,0.187437,
0.775178,0.224822,
0.977133,0.022867,
0.975657,0.024343,
0.850435,0.149565,
0.975885,0.024115,
0.944327,0.055673,
0.933280,0.066720,
0.238677,0.761323,
0.932970,0.067030,
0.934457,0.065543,
0.892462,0.107538,
0.972632,0.027368,
0.565591,0.434409,
0.982891,0.017109,
0.970846,0.029154,
0.954960,0.045040,
0.976145,0.023855,
0.938419,0.061581,
0.814631,0.185369,
0.395288,0.604712,
0.960660,0.039340,
0.968234,0.031766,
0.970175,0.029825,
0.960466,0.039534,
0.957078,0.042922,
0.711978,0.288022,
0.604043,0.395957,
0.872314,0.127686,
0.947357,0.052643,
0.968075,0.031925,
0.952210,0.047790,
0.968179,0.031821,
0.966392,0.033608,
0.963237,0.036763,
0.319293,0.680707,
0.983544,0.016456,
0.942209,0.057791,
0.961547,0.038453,
0.898132,0.101868,
0.970547,0.029453,
0.888349,0.111651,
0.940722,0.059278,
0.921514,0.078486,
0.981201,0.018799,
0.960918,0.039082,
0.954905,0.045095,
0.923471,0.076529,
0.979292,0.020708,
0.521392,0.478608,
0.942603,0.057397,
0.976930,0.023070,
0.947055,0.052945,
0.716902,0.283098,
0.966719,0.033281,
0.459216,0.540784,
0.955756,0.044244,
0.894183,0.105817,
0.955189,0.044811,
0.719769,0.280231,
0.949290,0.050710,
0.972357,0.027643,
0.907007,0.092993,
0.549545,0.450455,
0.966803,0.033197,
0.957013,0.042987,
0.157025,0.842975,
0.949271,0.050729,
0.080963,0.919037,
0.967471,0.032529,
0.944677,0.055323,
0.991311,0.008689,
0.971910,0.028090,
0.789300,0.210700,
0.939675,0.060325,
0.975566,0.024434,
0.955369,0.044631,
0.960374,0.039626,
0.783788,0.216212,
0.978799,0.021201,
0.026197,0.973803,
0.235664,0.764336,
0.962497,0.037503,
0.966573,0.033427,
0.924755,0.075245,
0.967543,0.032457,
0.963208,0.036792,
0.959746,0.040254,
0.941410,0.058590,
0.926928,0.073072,
0.941982,0.058018,
0.986373,0.013627,
0.987000,0.013000,
0.829263,0.170737,
0.968933,0.031067,
0.925763,0.074237,
0.274450,0.725550,
0.965092,0.034908,
0.991578,0.008422,
0.962866,0.037134,
0.931715,0.068285,
0.050251,0.949749,
0.947352,0.052648,
0.961974,0.038026,
0.980517,0.019483,
0.936585,0.063415,
0.959518,0.040482,
0.931073,0.068927,
0.964393,0.035607,
0.977728,0.022272,
0.953571,0.046429,
0.977698,0.022302,
0.974987,0.025013,
0.989049,0.010951,
0.935399,0.064601,
0.834297,0.165703,
0.956593,0.043407,
0.967161,0.032839,
0.784912,0.215088,
0.601946,0.398054,
0.942352,0.057648,
0.964394,0.035606,
0.952872,0.047128,
0.968219,0.031781,
0.958880,0.041120,
0.947081,0.052919,
0.955428,0.044572,
0.955162,0.044838,
0.946962,0.053038,
0.966981,0.033019,
0.951132,0.048868,
0.935517,0.064483,
0.958363,0.041637,
0.911681,0.088319,
0.950998,0.049002,
0.753097,0.246903,
0.935280,0.064720,
0.949955,0.050045,
0.963757,0.036243,
0.970552,0.029448,
0.940727,0.059273,
0.908476,0.091524,
0.939478,0.060522,
0.942507,0.057493,
0.910331,0.089669,
0.783124,0.216876,
0.883755,0.116245,
0.925467,0.074533,
0.218375,0.781625,
0.954872,0.045128,
0.949434,0.050566,
0.961489,0.038511,
0.978008,0.021992,
0.924509,0.075491,
0.981563,0.018437,
0.927808,0.072192,
0.913045,0.086955,
0.841480,0.158520,
0.946335,0.053665,
0.935346,0.064654,
0.925080,0.074920,
0.960891,0.039109,
0.799652,0.200348,
0.980286,0.019714,
0.905444,0.094556,
0.934639,0.065361,
0.842746,0.157254,
0.956375,0.043625,
0.958541,0.041459,
0.981994,0.018006,
0.922310,0.077690,
0.160573,0.839427,
0.954973,0.045027,
0.928968,0.071032,
0.958432,0.041568,
0.971975,0.028025,
0.947406,0.052594,
0.954198,0.045802,
0.990129,0.009871,
0.963100,0.036900,
0.975972,0.024028,
0.933795,0.066205,
0.951158,0.048842,
0.957721,0.042279,
0.921227,0.078773,
0.545610,0.454390,
0.949693,0.050307,
0.959548,0.040452,
0.928518,0.071482,
0.966659,0.033341,
0.943701,0.056299,
0.960472,0.039528,
0.903800,0.096200,
0.725943,0.274057,
0.855660,0.144340,
0.932736,0.067264,
0.941442,0.058558,
0.949103,0.050897,
0.962166,0.037834,
0.977401,0.022599,
0.934835,0.065165,
0.829834,0.170166,
0.643808,0.356192,
0.875287,0.124713,
0.983132,0.016868,
0.970363,0.029637,
0.967956,0.032044,
0.976599,0.023401,
0.953967,0.046033,
0.396922,0.603078,
0.573869,0.426131,
0.968066,0.031934,
0.884036,0.115964,
0.915794,0.084206,
0.956126,0.043874,
0.938626,0.061374,
0.940149,0.059851,
0.755430,0.244570,
0.902387,0.097613,
0.947351,0.052649,
0.984760,0.015240,
0.940794,0.059206,
0.980765,0.019235,
0.870154,0.129846,
0.942723,0.057277,
0.969600,0.030400,
0.953312,0.046688,
0.962002,0.037998,
0.987039,0.012961,
0.445508,0.554492,
0.944258,0.055742,
0.866067,0.133933,
0.967660,0.032340,
0.933625,0.066375,
0.931395,0.068605,
0.971700,0.028300,
0.934190,0.065810,
0.974769,0.025231,
0.941700,0.058300,
0.953499,0.046501,
0.957133,0.042867,
0.974175,0.025825,
0.897073,0.102927,
0.907343,0.092657,
0.995890,0.004110,
0.671332,0.328668,
0.816088,0.183912,
0.941435,0.058565,
0.828384,0.171616,
0.635621,0.364379,
0.948608,0.051392,
0.976437,0.023563,
0.959697,0.040303,
0.939957,0.060043,
0.831538,0.168462,
0.958117,0.041883,
0.925090,0.074910,
0.987557,0.012443,
0.960917,0.039083,
0.927641,0.072359,
0.969996,0.030004,
0.961007,0.038993,
0.965956,0.034044,
0.692353,0.307647,
0.959699,0.040301,
0.601466,0.398534,
0.721033,0.278967,
0.953175,0.046825,
0.965112,0.034888,
0.976057,0.023943,
0.984123,0.015877,
0.407130,0.592870,
0.969662,0.030338,
0.953342,0.046658,
0.951111,0.048889,
0.952566,0.047434,
0.967452,0.032548,
0.966002,0.033998,
0.938664,0.061336,
0.974747,0.025253,
0.955276,0.044724,
0.603956,0.396044,
0.945501,0.054499,
0.922263,0.077737,
0.973941,0.026059,
0.945153,0.054847,
0.953602,0.046398,
0.380736,0.619264,
0.937613,0.062387,
0.958722,0.041278,
0.962346,0.037654,
0.923367,0.076633,
0.978917,0.021083,
0.960728,0.039272,
0.608371,0.391629,
0.629553,0.370447,
0.869435,0.130565,
0.618386,0.381614,
0.956957,0.043043,
0.961558,0.038442,
0.957785,0.042215,
0.946653,0.053347,
0.190743,0.809257,
0.973188,0.026812,
0.958997,0.041003,
0.913635,0.086365,
0.381692,0.618308,
0.974999,0.025001,
0.685969,0.314031,
0.809688,0.190312,
0.937103,0.062897,
0.944424,0.055576,
0.971001,0.028999,
0.974602,0.025398,
0.931430,0.068570,
0.960700,0.039300,
0.227119,0.772881,
0.931604,0.068396,
0.348716,0.651284,
0.815393,0.184607,
0.956388,0.043612,
0.960130,0.039870,
0.982884,0.017116,
0.958122,0.041878,
0.895545,0.104455,
0.958628,0.041372,
0.964652,0.035348,
0.884007,0.115993,
0.965298,0.034702,
0.935188,0.064812,
0.510787,0.489213,
0.973804,0.026196,
0.968005,0.031995,
0.917961,0.082039,
0.922588,0.077412,
0.952239,0.047761,
0.758343,0.241657,
0.977532,0.022468,
0.971450,0.028550,
0.951789,0.048211,
0.948474,0.051526,
0.934974,0.065026,
0.506691,0.493309,
0.965255,0.034745,
0.953639,0.046361,
0.946442,0.053558,
0.962878,0.037122,
0.898891,0.101109,
0.612380,0.387620,
0.960402,0.039598,
0.945480,0.054520,
0.626900,0.373100,
0.535489,0.464511,
0.871305,0.128695,
0.915581,0.084419,
0.162430,0.837570,
0.943190,0.056810,
0.942695,0.057305,
0.214775,0.785225,
0.935273,0.064727,
0.962889,0.037111,
0.976226,0.023774,
0.961980,0.038020,
0.878900,0.121100,
0.960555,0.039445,
0.518348,0.481652,
0.953328,0.046672,
0.272614,0.727386,
0.983319,0.016681,
0.964280,0.035720,
0.969015,0.030985,
0.968089,0.031911,
0.944651,0.055349,
0.971501,0.028499,
0.421722,0.578278,
0.933807,0.066193,
0.964009,0.035991,
0.913762,0.086238,
0.936492,0.063508,
0.914852,0.085148,
0.964641,0.035359,
0.960106,0.039894,
0.972704,0.027296,
0.977996,0.022004,
0.981067,0.018933,
0.983268,0.016732,
0.950707,0.049293,
0.954501,0.045499,
0.979204,0.020796,
0.976302,0.023698,
0.951483,0.048517,
0.323939,0.676061,
0.912446,0.087554,
0.982683,0.017317,
0.036413,0.963587,
0.967116,0.032884,
0.499782,0.500218,
0.966486,0.033514,
0.939318,0.060682,
0.685720,0.314280,
0.935532,0.064468,
0.945423,0.054577,
0.948027,0.051973,
0.293093,0.706907,
0.935436,0.064564,
0.946248,0.053752,
0.937700,0.062300,
0.963927,0.036073,
0.930201,0.069799,
0.912428,0.087572,
0.978467,0.021533,
0.947500,0.052500,
0.908682,0.091318,
0.915602,0.084398,
0.968590,0.031410,
0.942125,0.057875,
0.943241,0.056759,
0.963522,0.036478,
0.958227,0.041773,
0.953655,0.046345,
0.923121,0.076879,
0.977127,0.022873,
0.327773,0.672227,
0.985072,0.014928,
0.984848,0.015152,
0.962107,0.037893,
0.769696,0.230304,
0.757369,0.242631,
0.861410,0.138590,
0.944096,0.055904,
0.932618,0.067382,
0.986101,0.013899,
0.893790,0.106210,
0.709644,0.290356,
0.972794,0.027206,
0.981684,0.018316,
0.642025,0.357975,
0.917172,0.082828,
0.986306,0.013694,
0.955605,0.044395,
0.963412,0.036588,
0.975372,0.024628,
0.945836,0.054164,
0.722556,0.277444,
0.952799,0.047201,
0.957520,0.042480,
0.970382,0.029618,
0.960462,0.039538,
0.923493,0.076507,
0.933971,0.066029,
0.920435,0.079565,
0.958388,0.041612,
0.980066,0.019934,
0.947160,0.052840,
0.960589,0.039411,
0.276582,0.723418,
0.837922,0.162078,
0.962514,0.037486,
0.927332,0.072668,
0.957754,0.042246,
0.852251,0.147749,
0.992663,0.007337,
0.966036,0.033964,
0.972929,0.027071,
0.700030,0.299970,
0.980273,0.019727,
0.954239,0.045761,
0.971511,0.028489,
0.894177,0.105823,
0.910892,0.089108,
0.976408,0.023592,
0.962259,0.037741,
0.954034,0.045966,
0.730377,0.269623,
0.954020,0.045980,
0.928264,0.071736,
0.916461,0.083539,
0.863712,0.136288,
0.769683,0.230317,
0.549917,0.450083,
0.991017,0.008983,
0.983427,0.016573,
0.938426,0.061574,
0.900142,0.099858,
0.963601,0.036399,
0.901825,0.098175,
0.413544,0.586456,
0.934558,0.065442,
0.984203,0.015797,
0.983490,0.016510,
0.291983,0.708017,
0.942982,0.057018,
0.724670,0.275330,
0.935936,0.064064,
0.673364,0.326636,
0.927517,0.072483,
0.789645,0.210355,
0.973528,0.026472,
0.946106,0.053894,
0.253914,0.746086,
0.986449,0.013551,
0.618500,0.381500,
0.957597,0.042403,
0.946685,0.053315,
0.925774,0.074226,
0.958377,0.041623,
0.956382,0.043618,
0.944934,0.055066,
0.806312,0.193688,
0.809887,0.190113,
0.968896,0.031104,
0.908502,0.091498,
0.843429,0.156571,
0.941632,0.058368,
0.637390,0.362610,
0.956539,0.043461,
0.385159,0.614841,
0.808480,0.191520,
0.860593,0.139407,
0.973424,0.026576,
0.954789,0.045211,
0.729213,0.270787,
0.897493,0.102507,
0.790910,0.209090,
0.920037,0.079963,
0.963010,0.036990,
0.957687,0.042313,
0.445603,0.554397,
0.909493,0.090507,
0.968725,0.031275,
0.888277,0.111723,
0.945175,0.054825,
0.961863,0.038137,
0.985622,0.014378,
0.939817,0.060183,
0.307595,0.692405,
0.919535,0.080465,
0.951154,0.048846,
0.969035,0.030965,
0.938340,0.061660,
0.853729,0.146271,
0.961814,0.038186,
0.966364,0.033636,
0.979538,0.020462,
0.960372,0.039628,
0.939032,0.060968,
0.952527,0.047473,
0.875727,0.124273,
0.310082,0.689918,
0.199011,0.800989,
0.919651,0.080349,
0.966890,0.033110,
0.405298,0.594702,
0.986265,0.013735,
0.970254,0.029746,
0.949721,0.050279,
0.938453,0.061547,
0.979845,0.020155,
0.974903,0.025097,
0.748575,0.251425,
0.964884,0.035116,
0.933005,0.066995,
0.908721,0.091279,
0.968729,0.031271,
0.728210,0.271790,
0.948893,0.051107,
0.933811,0.066189,
0.963289,0.036711,
0.933441,0.066559,
0.926979,0.073021,
0.908333,0.091667,
0.195853,0.804147,
0.972513,0.027487,
0.913992,0.086008,
0.322916,0.677084,
0.914274,0.085726,
0.982709,0.017291,
0.899036,0.100964,
0.364150,0.635850,
0.964507,0.035493,
0.974861,0.025139,
0.586876,0.413124,
0.963741,0.036259,
0.835106,0.164894,
0.948221,0.051779,
0.976564,0.023436,
0.188096,0.811904,
0.851790,0.148210,
0.957818,0.042182,
0.985573,0.014427,
0.969310,0.030690,
0.950693,0.049307,
0.948092,0.051908,
0.970080,0.029920,
0.453261,0.546739,
0.933451,0.066549,
0.885325,0.114675,
0.678432,0.321568,
0.939063,0.060937,
0.717803,0.282197,
0.955224,0.044776,
0.968272,0.031728,
0.684791,0.315209,
0.929993,0.070007,
0.969664,0.030336,
0.940612,0.059388,
0.956516,0.043484,
0.917212,0.082788,
0.896074,0.103926,
0.980427,0.019573,
0.956471,0.043529,
0.982043,0.017957,
0.943740,0.056260,
0.940406,0.059594,
0.902295,0.097705,
0.509125,0.490875,
0.971802,0.028198,
0.766776,0.233224,
0.911109,0.088891,
0.947514,0.052486,
0.958764,0.041236,
0.947042,0.052958,
0.971469,0.028531,
0.965289,0.034711,
0.235415,0.764585,
0.968630,0.031370,
0.966039,0.033961,
0.960155,0.039845,
0.942876,0.057124,
0.912247,0.087753,
0.953991,0.046009,
0.958529,0.041471,
0.972723,0.027277,
0.969494,0.030506,
0.960652,0.039348,
0.937669,0.062331,
0.937606,0.062394,
0.946725,0.053275,
0.765682,0.234318,
0.899893,0.100107,
0.976390,0.023610,
0.934166,0.065834,
0.963065,0.036935,
0.964941,0.035059,
0.939555,0.060445,
0.934426,0.065574,
0.960606,0.039394,
0.892895,0.107105,
0.959037,0.040963,
0.974371,0.025629,
0.949371,0.050629,
0.907878,0.092122,
0.968402,0.031598,
0.786615,0.213385,
0.939527,0.060473,
0.967296,0.032704,
0.961674,0.038326,
0.898581,0.101419,
0.976849,0.023151,
0.966871,0.033129,
0.978514,0.021486,
0.959700,0.040300,
0.974442,0.025558,
0.970090,0.029910,
0.954227,0.045773,
0.970070,0.029930,
0.748937,0.251063,
0.979971,0.020029,
0.977630,0.022370,
0.887964,0.112036,
0.955291,0.044709,
0.933463,0.066537,
0.965802,0.034198,
0.932579,0.067421,
0.970480,0.029520,
0.943240,0.056760,
0.946104,0.053896,
0.931871,0.068129,
0.940373,0.059627,
0.965796,0.034204,
0.844924,0.155076,
0.964765,0.035235,
0.326739,0.673261,
0.955228,0.044772,
0.922675,0.077325,
0.952555,0.047445,
0.915920,0.084080,
0.975698,0.024302,
0.975192,0.024808,
0.969404,0.030596,
0.612757,0.387243,
0.895763,0.104237,
0.973407,0.026593,
0.921716,0.078284,
0.945970,0.054030,
0.940450,0.059550,
0.979453,0.020547,
0.968681,0.031319,
0.813582,0.186418,
0.935510,0.064490,
0.789764,0.210236,
0.751572,0.248428,
0.936514,0.063486,
0.930490,0.069510,
0.946246,0.053754,
0.941521,0.058479,
0.989445,0.010555,
0.943556,0.056444,
0.978044,0.021956,
0.399586,0.600414,
0.956693,0.043307,
0.963935,0.036065,
0.971716,0.028284,
0.962423,0.037577,
0.974623,0.025377,
0.934808,0.065192,
0.973382,0.026618,
0.285036,0.714964,
0.529323,0.470677,
0.898959,0.101041,
0.949562,0.050438,
0.953319,0.046681,
0.953650,0.046350,
0.954411,0.045589,
0.721237,0.278763,
0.953191,0.046809,
0.971477,0.028523,
0.957566,0.042434,
0.953149,0.046851,
0.571216,0.428784,
0.925184,0.074816,
0.974031,0.025969,
0.938829,0.061171,
0.880602,0.119398,
0.959909,0.040091,
0.930221,0.069779,
0.972783,0.027217,
0.941719,0.058281,
0.943866,0.056134,
0.747950,0.252050,
0.745642,0.254358,
0.972106,0.027894,
0.969300,0.030700,
0.961001,0.038999,
0.881694,0.118306,
0.954760,0.045240,
0.864356,0.135644,
0.905575,0.094425,
0.973381,0.026619,
0.858000,0.142000,
0.194952,0.805048,
0.966449,0.033551,
0.958841,0.041159,
0.911752,0.088248,
0.935666,0.064334,
0.940368,0.059632,
0.969792,0.030208,
0.953035,0.046965,
0.956807,0.043193,
0.953942,0.046058,
0.940176,0.059824,
0.972116,0.027884,
0.961905,0.038095,
0.982111,0.017889,
0.796367,0.203633,
0.935641,0.064359,
0.925814,0.074186,
0.889881,0.110119,
0.957456,0.042544,
0.964690,0.035310,
0.947748,0.052252,
0.990625,0.009375,
0.970956,0.029044,
0.967071,0.032929,
0.978156,0.021844,
0.944592,0.055408,
0.968107,0.031893,
0.922881,0.077119,
0.930641,0.069359,
0.773739,0.226261,
0.502823,0.497177,
0.980582,0.019418,
0.973761,0.026239,
0.982293,0.017707,
0.960972,0.039028,
0.789555,0.210445,
0.948789,0.051211,
0.610063,0.389937,
0.647771,0.352229,
0.966803,0.033197,
0.984155,0.015845,
0.827859,0.172141,
0.939399,0.060601,
0.970925,0.029075,
0.762504,0.237496,
0.945044,0.054956,
0.954059,0.045941,
0.952355,0.047645,
0.963824,0.036176,
0.974755,0.025245,
0.971101,0.028899,
0.956871,0.043129,
0.931781,0.068219,
0.920766,0.079234,
0.938029,0.061971,
0.941595,0.058405,
0.812571,0.187429,
0.692009,0.307991,
0.980467,0.019533,
0.963153,0.036847,
0.951852,0.048148,
0.395650,0.604350,
0.769006,0.230994,
0.937744,0.062256,
0.985016,0.014984,
0.934775,0.065225,
0.921318,0.078682,
0.540830,0.459170,
0.754904,0.245096,
0.689033,0.310967,
0.981362,0.018638,
0.907764,0.092236,
0.976485,0.023515,
0.960303,0.039697,
0.717818,0.282182,
0.946427,0.053573,
0.957655,0.042345,
0.989318,0.010682,
0.945297,0.054703,
0.882281,0.117719,
0.072434,0.927566,
0.969426,0.030574,
0.958994,0.041006,
0.949760,0.050240,
0.983466,0.016534,
0.962439,0.037561,
0.652147,0.347853,
0.924245,0.075755,
0.982603,0.017397,
0.950161,0.049839,
0.972477,0.027523,
0.953291,0.046709,
0.968867,0.031133,
0.969496,0.030504,
0.943406,0.056594,
0.672054,0.327946,
0.930625,0.069375,
0.968665,0.031335,
0.979189,0.020811,
0.969456,0.030544,
0.862725,0.137275,
0.979637,0.020363,
0.941582,0.058418,
0.917176,0.082824,
0.970606,0.029394,
0.939080,0.060920,
0.939599,0.060401,
0.982824,0.017176,
0.951659,0.048341,
0.973538,0.026462,
0.923901,0.076099,
0.971035,0.028965,
0.940289,0.059711,
0.957429,0.042571,
0.940656,0.059344,
0.955467,0.044533,
0.954998,0.045002,
0.934974,0.065026,
0.969357,0.030643,
0.951532,0.048468,
0.945932,0.054068,
0.937437,0.062563,
0.966207,0.033793,
0.977637,0.022363,
0.948064,0.051936,
0.976812,0.023188,
0.957953,0.042047,
0.911698,0.088302,
0.925730,0.074270,
0.981570,0.018430,
0.603778,0.396222,
0.738897,0.261103,
0.845507,0.154493,
0.938118,0.061882,
0.919518,0.080482,
0.922698,0.077302,
0.977554,0.022446,
0.957289,0.042711,
0.894183,0.105817,
0.642901,0.357099,
0.970652,0.029348,
0.958163,0.041837,
0.950490,0.049510,
0.927747,0.072253,
0.974716,0.025284,
0.972755,0.027245,
0.864807,0.135193,
0.960172,0.039828,
0.979834,0.020166,
0.933071,0.066929,
0.953083,0.046917,
0.974530,0.025470,
0.861572,0.138428,
0.951042,0.048958,
0.746365,0.253635,
0.958133,0.041867,
0.776934,0.223066,
0.938768,0.061232,
0.950531,0.049469,
0.967202,0.032798,
0.853740,0.146260,
0.971257,0.028743,
0.982631,0.017369,
0.977051,0.022949,
0.967049,0.032951,
0.957164,0.042836,
0.930851,0.069149,
0.559959,0.440041,
0.953415,0.046585,
0.885108,0.114892,
0.377931,0.622069,
0.962620,0.037380,
0.845051,0.154949,
0.945276,0.054724,
0.941182,0.058818,
0.702817,0.297183,
0.905644,0.094356,
0.828262,0.171738,
0.843856,0.156144,
0.928466,0.071534,
0.974252,0.025748,
0.784442,0.215558,
0.833121,0.166879,
0.951728,0.048272,
0.946395,0.053605,
0.942861,0.057139,
0.953036,0.046964,
0.961572,0.038428,
0.821671,0.178329,
0.971083,0.028917,
0.926157,0.073843,
0.957658,0.042342,
0.981988,0.018012,
0.881923,0.118077,
0.967225,0.032775,
0.830944,0.169056,
0.954735,0.045265,
0.975524,0.024476,
0.924575,0.075425,
0.636475,0.363525,
0.940879,0.059121,
0.941847,0.058153,
0.973963,0.026037,
0.978618,0.021382,
0.972629,0.027371,
0.957802,0.042198,
0.926434,0.073566,
0.921609,0.078391,
0.914143,0.085857,
0.979154,0.020846,
0.899035,0.100965,
0.965899,0.034101,
0.981307,0.018693,
0.934514,0.065486,
0.921140,0.078860,
0.979922,0.020078,
0.969286,0.030714,
0.273065,0.726935,
0.942100,0.057900,
0.936079,0.063921,
0.974485,0.025515,
0.930235,0.069765,
0.716041,0.283959,
0.955968,0.044032,
0.910527,0.089473,
0.976966,0.023034,
0.970278,0.029722,
0.929257,0.070743,
0.871001,0.128999,
0.947264,0.052736,
0.965442,0.034558,
0.951036,0.048964,
0.955749,0.044251,
0.928203,0.071797,
0.974598,0.025402,
0.953292,0.046708,
0.967582,0.032418,
0.759730,0.240270,
0.971758,0.028242,
0.950813,0.049187,
0.968986,0.031014,
0.611373,0.388627,
0.979908,0.020092,
0.962432,0.037568,
0.954247,0.045753,
0.985345,0.014655,
0.844840,0.155160,
0.824747,0.175253,
0.949817,0.050183,
0.928195,0.071805,
0.983184,0.016816,
0.293349,0.706651,
0.949636,0.050364,
0.672254,0.327746,
0.852542,0.147458,
0.989386,0.010614,
0.951458,0.048542,
0.977848,0.022152,
0.971882,0.028118,
0.726332,0.273668,
0.572088,0.427912,
0.575256,0.424744,
0.964427,0.035573,
0.934345,0.065655,
0.958400,0.041600,
0.319031,0.680969,
0.943780,0.056220,
0.965664,0.034336,
0.979629,0.020371,
0.792187,0.207813,
0.951224,0.048776,
0.938125,0.061875,
0.953932,0.046068,
0.843037,0.156963,
0.934019,0.065981,
0.963742,0.036258,
0.350184,0.649816,
0.592967,0.407033,
0.954893,0.045107,
0.973555,0.026445,
0.927753,0.072247,
0.925565,0.074435,
0.947524,0.052476,
0.977262,0.022738,
0.973481,0.026519,
0.725250,0.274750,
0.945509,0.054491,
0.963605,0.036395,
0.948071,0.051929,
0.942572,0.057428,
0.908261,0.091739,
0.935140,0.064860,
0.967791,0.032209,
0.891343,0.108657,
0.960678,0.039322,
0.956767,0.043233,
0.871504,0.128496,
0.982340,0.017660,
0.222162,0.777838,
0.924733,0.075267,
0.173948,0.826052,
0.947957,0.052043,
0.502353,0.497647,
0.610119,0.389881,
0.934269,0.065731,
0.958514,0.041486,
0.915302,0.084698,
0.956945,0.043055,
0.946947,0.053053,
0.740841,0.259159,
0.961396,0.038604,
0.945655,0.054345,
0.981084,0.018916,
0.974824,0.025176,
0.980245,0.019755,
0.976734,0.023266,
0.926569,0.073431,
0.965169,0.034831,
0.936653,0.063347,
0.965909,0.034091,
0.964588,0.035412,
0.930757,0.069243,
0.420945,0.579055,
0.984544,0.015456,
0.956682,0.043318,
0.969679,0.030321,
0.770309,0.229691,
0.679128,0.320872,
0.944216,0.055784,
0.791714,0.208286,
0.730597,0.269403,
0.923651,0.076349,
0.974344,0.025656,
0.978117,0.021883,
0.749628,0.250372,
0.958474,0.041526,
0.943116,0.056884,
0.937272,0.062728,
0.972738,0.027262,
0.718428,0.281572,
0.907975,0.092025,
0.981157,0.018843,
0.963275,0.036725,
0.671418,0.328582,
0.905895,0.094105,
0.924189,0.075811,
0.636921,0.363079,
0.899384,0.100616,
0.955188,0.044812,
0.975694,0.024306,
0.636921,0.363079,
0.098679,0.901321,
0.977067,0.022933,
0.872773,0.127227,
0.966172,0.033828,
0.978421,0.021579,
0.958416,0.041584,
0.956186,0.043814,
0.943694,0.056306,
0.953453,0.046547,
0.950508,0.049492,
0.300952,0.699048,
0.851710,0.148290,
0.886722,0.113278,
0.951458,0.048542,
0.964373,0.035627,
0.840367,0.159633,
0.954326,0.045674,
0.907626,0.092374,
0.942947,0.057053,
0.971069,0.028931,
0.981144,0.018856,
0.941921,0.058079,
0.956433,0.043567,
0.851121,0.148879,
0.983900,0.016100,
0.224234,0.775766,
0.938738,0.061262,
0.975136,0.024864,
0.936467,0.063533,
0.752591,0.247409,
0.966314,0.033686,
0.810329,0.189671,
0.034811,0.965189,
0.956049,0.043951,
0.890516,0.109484,
0.952573,0.047427,
0.980429,0.019571,
0.983316,0.016684,
0.977017,0.022983,
0.982731,0.017269,
0.946408,0.053592,
0.271030,0.728970,
0.945864,0.054136,
0.935526,0.064474,
0.962118,0.037882,
0.910149,0.089851,
0.920804,0.079196,
0.964405,0.035595,
0.972681,0.027319,
0.969807,0.030193,
0.962520,0.037480,
0.957450,0.042550,
0.912145,0.087855,
0.912668,0.087332,
0.717883,0.282117,
0.940185,0.059815,
0.155030,0.844970,
0.982160,0.017840,
0.947140,0.052860,
0.346083,0.653917,
0.816052,0.183948,
0.681334,0.318666,
0.926279,0.073721,
0.971943,0.028057,
0.964119,0.035881,
0.890455,0.109545,
0.939663,0.060337,
0.781443,0.218557,
0.942974,0.057026,
0.917533,0.082467,
0.959274,0.040726,
0.816606,0.183394,
0.982194,0.017806,
0.923123,0.076877,
0.954935,0.045065,
0.906428,0.093572,
0.906254,0.093746,
0.941400,0.058600,
